drażliwość	-1.7	0.64031	[-2, -2, -2, -1, -1, -1, -1, -2, -3, -2]
drażliwość	-1.4	1.28062	[-2, -1, -2, -1, 2, -2, -2, -2, -1, -3]
drażliwy	-2.1	0.7	[-2, -2, -3, -1, -2, -1, -3, -2, -3, -2]
drażliwość	-1.7	0.64031	[-2, -2, -2, -1, -2, -1, -1, -3, -1, -2]
popędliwie	-1.8	0.6	[-2, -2, -1, -1, -3, -2, -1, -2, -2, -2]
drażniący	-2.3	0.78102	[-3, -3, -3, -3, -3, -1, -2, -2, -2, -1]
drażniące	-2.1	0.83066	[-2, -3, -1, -4, -2, -1, -2, -2, -2, -2]
irytować	-1.8	0.6	[-3, -2, -2, -2, -1, -2, -1, -2, -1, -2]
poirytowany	-2.0	0.63246	[-1, -2, -2, -2, -3, -2, -2, -3, -1, -2]
drażni	-1.7	0.78102	[-1, -2, -1, -1, -3, -2, -2, -3, -1, -1]
irytujący	-2.0	0.63246	[-2, -2, -2, -1, -1, -3, -2, -2, -3, -2]
irytująco	-2.0	0.44721	[-2, -2, -2, -3, -1, -2, -2, -2, -2, -2]
podrażnienie	-2.3	0.78102	[-3, -2, -2, -2, -1, -3, -3, -1, -3, -3]
podrażnienia	-1.5	0.67082	[-2, -2, -1, -1, -1, -1, -1, -2, -3, -1]
drażniący	-2.0	0.63246	[-3, -2, -3, -2, -1, -2, -2, -2, -1, -2]
isolatable	0.2	1.249	[1, 0, -2, 0, -1, -1, 2, 0, 2, 1]
izolować	-0.8	0.74833	[-1, -1, -1, 0, 0, 0, 0, -2, -1, -2]
odosobniony	-1.3	0.64031	[-1, -1, -1, -1, -1, -1, -2, -1, -3, -1]
izoluje	-1.3	0.64031	[-1, -1, -1, -1, -2, -1, -3, -1, -1, -1]
izolacja	-1.7	0.78102	[-1, -3, -1, -2, -2, -1, -3, -1, -2, -1]
izolacjonizm	0.4	1.62481	[2, 0, -1, -2, -1, 3, 0, 2, -1, 2]
izolacjonista	0.7	1.55242	[2, 0, 0, -1, -1, 3, 0, 2, -1, 3]
isolations	-0.5	1.11803	[-1, -2, -2, -1, 1, 1, -1, 0, 1, -1]
izolator	-0.4	0.66332	[0, 0, -1, 0, -1, 0, -2, 0, 0, 0]
izolatory	-0.4	1.42829	[-2, -1, -1, -2, 2, 2, -1, 1, -1, -1]
swędzący	-1.1	0.53852	[-1, -1, -1, -1, -2, 0, -1, -1, -2, -1]
osioł	-1.8	1.07703	[-1, 0, -3, -2, -2, -3, 0, -2, -2, -3]
jackasses	-2.8	0.9798	[-2, -2, -4, -3, -4, -4, -3, -1, -2, -3]
sterany	-1.6	0.66332	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -3]
osadzony w więzieniu	-2.2	0.87178	[-4, -3, -2, -2, -1, -2, -2, -3, -1, -2]
wesoły	1.2	0.6	[2, 1, 0, 2, 1, 1, 1, 2, 1, 1]
zazdrosny	-2.0	0.63246	[-2, -2, -3, -2, -3, -2, -1, -1, -2, -2]
zazdrości	-2.0	0.63246	[-2, -3, -2, -1, -2, -3, -2, -1, -2, -2]
zazdrośnie	-2.0	0.89443	[-1, -3, -1, -4, -2, -2, -1, -2, -2, -2]
zazdrość	-1.7	0.45826	[-1, -2, -2, -2, -2, -1, -1, -2, -2, -2]
zazdrość	-1.3	1.73494	[-2, -3, -2, -2, -2, 2, -3, -1, 2, -2]
niebezpieczeństwo	-2.1	0.9434	[-3, -3, -3, -1, -1, -3, -2, -1, -1, -3]
szarpnięcie	-1.4	0.8	[-1, -1, -1, -2, -3, 0, -2, -1, -1, -2]
szarpnął	-0.8	0.74833	[0, -1, -1, 0, -2, -1, 0, -1, 0, -2]
targanie	-1.1	1.51327	[-2, -2, -1, -2, -1, 0, -2, 3, -2, -2]
klejnot	1.5	1.20416	[1, 3, 2, 0, 2, 1, 3, 0, 3, 0]
klejnoty	2.0	1.34164	[3, 1, 0, 0, 4, 3, 3, 2, 3, 1]
krotochwilny	1.2	1.249	[0, 1, 2, -2, 1, 2, 2, 2, 2, 2]
Przystąp	1.2	0.74833	[2, 2, 1, 2, 1, 0, 1, 2, 0, 1]
żart	1.2	0.74833	[1, 1, 1, 1, 1, 1, 0, 2, 1, 3]
żartowałem	1.3	0.64031	[1, 1, 2, 2, 0, 2, 1, 1, 2, 1]
żartowniś	0.5	0.92195	[1, 1, -1, 1, 2, -1, 1, 1, 0, 0]
żarty	1.0	0.7746	[1, 1, -1, 1, 1, 2, 1, 1, 2, 1]
żartowniś	1.5	0.67082	[2, 2, 2, 2, 1, 1, 0, 1, 2, 2]
jokestery	0.9	0.83066	[0, 0, 2, 1, 1, 2, 2, 0, 1, 0]
jokey	1.1	0.3	[1, 1, 2, 1, 1, 1, 1, 1, 1, 1]
żartować	0.9	0.53852	[1, 2, 1, 1, 1, 0, 1, 1, 0, 1]
jollied	2.4	0.66332	[3, 3, 2, 2, 3, 3, 2, 2, 1, 3]
jollier	2.4	0.4899	[2, 2, 3, 3, 2, 2, 2, 3, 2, 3]
żarty	2.0	0.63246	[1, 2, 3, 2, 2, 2, 1, 2, 2, 3]
jolliest	2.9	0.7	[3, 3, 2, 4, 3, 2, 3, 4, 2, 3]
radość	2.2	0.74833	[2, 3, 3, 1, 2, 1, 3, 2, 3, 2]
jollification	2.0	0.7746	[2, 3, 2, 2, 2, 2, 3, 2, 0, 2]
radować się	2.1	0.53852	[2, 3, 2, 2, 2, 2, 2, 3, 1, 2]
jollily	2.7	0.64031	[3, 3, 3, 3, 3, 3, 3, 1, 3, 2]
radość	2.5	0.67082	[3, 1, 2, 3, 2, 3, 3, 3, 2, 3]
wesołości	1.7	0.64031	[2, 1, 2, 2, 1, 2, 2, 3, 1, 1]
wesołość	1.8	1.6	[3, 2, 1, 1, 4, 3, 1, 2, 3, -2]
wesoły	2.3	1.00499	[4, 3, 3, 1, 1, 1, 3, 2, 3, 2]
wesoły	2.3	0.64031	[2, 3, 3, 1, 3, 3, 2, 2, 2, 2]
jowialny	1.9	0.53852	[2, 2, 1, 2, 1, 2, 3, 2, 2, 2]
radość	2.8	0.74833	[3, 2, 3, 4, 3, 3, 3, 1, 3, 3]
joyance	2.3	0.9	[1, 3, 4, 2, 2, 1, 2, 3, 2, 3]
radosny	2.9	0.3	[3, 3, 3, 3, 3, 3, 3, 2, 3, 3]
radosny	2.9	0.53852	[3, 2, 3, 3, 2, 3, 4, 3, 3, 3]
radosny	2.4	0.66332	[2, 4, 3, 2, 2, 2, 3, 2, 2, 2]
radośnie	2.5	0.67082	[2, 2, 3, 3, 2, 2, 3, 4, 2, 2]
radość	2.7	1.00499	[4, 3, 1, 3, 3, 3, 4, 2, 1, 3]
joying	2.5	0.67082	[2, 2, 1, 3, 3, 3, 3, 3, 3, 2]
niewesoły	-2.5	0.67082	[-1, -2, -3, -3, -3, -3, -2, -2, -3, -3]
bez radości	-1.7	1.1	[-2, -2, -3, -3, -2, -1, 1, -2, -1, -2]
bezradność	-2.7	0.9	[-4, -3, -3, -3, -3, -3, -3, -1, -1, -3]
radosny	3.1	0.7	[3, 4, 3, 2, 4, 3, 3, 4, 2, 3]
radośnie	2.9	0.7	[2, 3, 4, 3, 4, 2, 2, 3, 3, 3]
radość	2.8	0.74833	[3, 3, 1, 3, 3, 3, 4, 2, 3, 3]
joypop	-0.2	1.93907	[-3, 1, 2, 2, -3, -1, -2, -1, 1, 2]
joypoppers	-0.1	1.22066	[2, -1, 1, -1, -1, 1, 1, 0, -2, -1]
joyridden	0.6	1.8	[-2, -1, 4, 0, 0, 2, 1, -1, 0, 3]
joyride	1.1	1.22066	[-1, 1, 2, 0, 2, 0, 2, 2, 3, 0]
joyrider	0.7	1.26886	[2, -2, 1, 2, 0, 2, -1, 1, 1, 1]
joyriders	1.3	1.18743	[1, 0, 0, 1, 4, 3, 1, 1, 1, 1]
joyrides	0.8	1.32665	[2, -2, 1, 2, 0, 2, -1, 1, 2, 1]
Jazda kradzionym pojazdem	0.9	1.04403	[1, -1, 1, 1, 0, 2, 0, 1, 3, 1]
radość	1.0	1.48324	[4, 0, -2, 0, 2, 1, 2, 1, 1, 1]
radości	2.2	0.4	[2, 2, 2, 2, 2, 3, 2, 3, 2, 2]
drążek sterowy	0.7	0.78102	[1, 0, 2, 2, 0, 0, 1, 1, 0, 0]
joysticks	0.2	0.4	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
uradowany	3.0	0.63246	[3, 3, 4, 3, 3, 2, 3, 4, 2, 3]
nerwowy	-1.0	0.63246	[0, 0, -2, -1, -1, -1, -1, -1, -2, -1]
sprawiedliwość	2.4	1.0198	[3, 2, 1, 2, 3, 2, 4, 4, 2, 1]
słusznie	1.0	0.7746	[0, 1, 0, 1, 1, 1, 0, 2, 2, 2]
usprawiedliwiony	1.7	0.64031	[1, 2, 2, 3, 1, 1, 1, 2, 2, 2]
zapalony	1.5	0.67082	[1, 1, 3, 1, 2, 1, 1, 2, 2, 1]
chętny	0.3	1.00499	[-2, 0, 1, 0, 1, 1, 0, 2, 0, 0]
zapalający	0.5	1.20416	[-1, -1, 0, -1, 2, 1, 2, 2, 1, 0]
chętni	0.6	0.4899	[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]
najostrzejszy	1.9	0.83066	[3, 3, 1, 1, 3, 2, 2, 1, 2, 1]
gorączkowy	-0.7	1.41774	[0, -3, -1, -1, -3, 1, -1, 1, 1, -1]
gorąco	1.0	0.7746	[2, 1, 1, 0, 1, 0, 2, 1, 2, 0]
ostrość	1.4	0.4899	[1, 1, 2, 2, 1, 1, 1, 2, 2, 1]
keens	0.1	1.22066	[1, -3, 0, 0, 0, 2, 1, 0, 0, 0]
kewl	1.3	0.45826	[2, 1, 1, 1, 2, 1, 2, 1, 1, 1]
żartować	0.4	0.8	[0, 1, 0, -1, 1, 1, 1, 1, -1, 1]
zabić	-3.7	0.45826	[-4, -4, -4, -4, -3, -4, -4, -4, -3, -3]
zabójca	-1.1	1.04403	[-3, 0, 0, -1, -2, 0, -1, -2, -2, 0]
zabójcy	-0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]
zabójcy	-0.6	0.66332	[-2, 0, 0, 0, -1, 0, -1, -1, -1, 0]
zabity	-3.5	0.67082	[-3, -3, -2, -4, -4, -4, -3, -4, -4, -4]
zabójca	-3.3	0.64031	[-4, -4, -3, -3, -4, -4, -3, -3, -2, -3]
zabójcy	-3.3	0.45826	[-3, -3, -4, -3, -3, -3, -4, -3, -4, -3]
zabójca	0.1	0.3	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
killie	-0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]
killifish	-0.1	0.7	[0, 0, 0, 0, -2, 0, 0, 0, 1, 0]
zabójcy	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]
zabicie	-3.4	1.2	[-4, 0, -4, -4, -4, -3, -4, -3, -4, -4]
zabójczo	-2.6	1.0198	[-3, -2, -4, -2, -1, -3, -4, -3, -3, -1]
zabójstwa	-3.5	0.67082	[-4, -3, -4, -4, -2, -3, -4, -4, -3, -4]
człowiek psujący zabawę	-2.1	0.83066	[-1, -2, -3, -2, -1, -3, -2, -1, -3, -3]
killjoys	-1.7	0.9	[-1, -3, -3, -1, -2, -1, -2, 0, -2, -2]
killock	-0.3	0.64031	[0, 0, 0, 0, -2, 0, 0, 0, -1, 0]
killocks	-0.4	0.66332	[0, 0, 0, -2, -1, 0, -1, 0, 0, 0]
zabija	-2.5	0.92195	[-2, -3, -2, -3, -4, -1, -3, -3, -1, -3]
uprzejmy	2.4	0.66332	[2, 2, 3, 3, 2, 3, 3, 2, 1, 3]
kinder	2.2	0.6	[3, 3, 3, 2, 2, 2, 2, 1, 2, 2]
uprzejmie	2.2	0.4	[2, 2, 2, 3, 2, 2, 2, 2, 2, 3]
życzliwość	2.0	0.63246	[2, 1, 3, 3, 2, 1, 2, 2, 2, 2]
życzliwości	2.3	0.64031	[3, 1, 3, 2, 3, 2, 3, 2, 2, 2]
pocałunek	1.8	1.6	[4, 0, 3, 3, 2, 0, 4, 2, 0, 0]
kissable	2.0	0.89443	[2, 2, 2, 2, 4, 2, 3, 1, 1, 1]
całowanie	1.9	1.04403	[1, 3, 4, 1, 2, 1, 3, 2, 1, 1]
pocałowałam	1.6	1.11355	[2, 4, 1, 1, 1, 2, 3, 0, 1, 1]
kisser	1.7	1.34536	[2, 4, 1, 2, -1, 2, 3, 0, 2, 2]
kissers	1.5	0.80623	[1, 1, 1, 0, 2, 2, 3, 2, 1, 2]
Pocałunki	2.3	0.9	[2, 4, 2, 2, 1, 2, 4, 2, 2, 2]
całowanie	2.7	0.78102	[3, 3, 4, 1, 3, 2, 2, 3, 3, 3]
pocałunek	1.8	0.6	[2, 2, 2, 3, 1, 1, 2, 2, 1, 2]
sława	2.3	0.64031	[2, 4, 2, 3, 2, 2, 2, 2, 2, 2]
brak	-1.3	0.45826	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -2]
mdły	-1.6	0.66332	[-1, -1, -2, -1, -2, -2, -3, -1, -2, -1]
lag	-1.4	0.66332	[-1, -1, -1, -1, -1, -3, -1, -2, -2, -1]
opóźniony	-1.2	0.6	[-2, -2, -1, -2, -1, -1, 0, -1, -1, -1]
otulina	-1.1	0.83066	[-2, -2, -2, -1, 0, 0, -1, 0, -1, -2]
opóźnia się	-1.5	0.67082	[-2, -1, -1, -2, -1, -3, -1, -2, -1, -1]
wyluzowany	0.5	1.28452	[1, -1, 1, -2, -1, 1, 2, 1, 1, 2]
kulawy	-1.8	0.74833	[-1, -3, -1, -2, -2, -1, -2, -3, -1, -2]
lamebrain	-1.6	0.91652	[-3, -2, -1, 0, -3, -1, -1, -2, -2, -1]
kulawy	-2.5	0.67082	[-3, -3, -2, -2, -2, -2, -4, -3, -2, -2]
lamebrains	-1.2	1.46969	[-2, -1, -3, -1, 2, -2, 1, -2, -2, -2]
lamedh	0.1	0.53852	[0, 0, 0, 0, 0, 1, 1, -1, 0, 0]
płytka	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]
blaszki	-0.1	0.3	[0, 0, 0, 0, 0, 0, -1, 0, 0, 0]
blaszki	0.1	0.53852	[0, 0, 0, 0, 0, 1, 0, 1, 0, -1]
lamellibranch	0.2	0.4	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]
lamellibranchs	-0.1	0.3	[0, 0, -1, 0, 0, 0, 0, 0, 0, 0]
lamely	-2.0	0.89443	[-2, -3, 0, -1, -2, -3, -2, -3, -2, -2]
kalectwo	-0.8	1.07703	[-2, -2, -1, -1, -1, 0, 2, -1, -1, -1]
lament	-2.0	1.26491	[-3, -3, 1, -1, -2, -2, -1, -3, -3, -3]
lamentable	-1.5	1.0247	[-2, 0, -2, -1, 0, -2, -3, -1, -1, -3]
lamentableness	-1.3	0.64031	[-2, -1, -1, 0, -2, -1, -1, -1, -2, -2]
żałośnie	-1.5	0.80623	[-2, 0, -3, -1, -1, -2, -2, -1, -1, -2]
lament	-1.4	1.49666	[-3, -2, 0, -3, -1, -1, 2, -2, -1, -3]
lamentations	-1.9	1.44568	[-2, -2, -2, -3, 2, -1, -3, -3, -2, -3]
ubolewał	-1.4	0.91652	[-1, 0, -1, -2, -2, -1, -2, -3, -2, 0]
lamenter	-1.2	0.87178	[-1, 0, -1, -1, -1, -1, -2, -3, -2, 0]
lamenters	-0.5	0.67082	[-1, 0, 0, -1, -1, 0, 0, 0, -2, 0]
lamentować	-2.0	1.09545	[0, -2, -1, -4, -1, -3, -2, -2, -3, -2]
lamentuje	-1.5	0.80623	[-1, -3, 0, -1, -2, -1, -2, -2, -2, -1]
lamer	-1.4	0.4899	[-2, -1, -1, -2, -1, -1, -1, -2, -2, -1]
lames	-1.2	0.6	[-2, -1, -1, -2, 0, -1, -1, -2, -1, -1]
najsłabszy	-1.5	1.28452	[-3, -2, -1, -4, 1, -1, -1, -1, -1, -2]
element krajobrazu	0.3	0.64031	[2, 0, 0, 0, 0, 0, 0, 0, 1, 0]
śmiech	2.6	0.66332	[3, 2, 3, 1, 3, 3, 3, 3, 2, 3]
śmieszny	0.2	1.72047	[-2, -1, 3, -1, 2, 2, -1, -1, -1, 2]
śmiech	1.2	1.6	[2, 0, 3, 2, 2, 1, 3, -2, 2, -1]
śmiech	1.2	1.249	[2, 1, 2, 1, 1, 1, 2, 3, -2, 1]
śmiali się	2.0	0.63246	[2, 2, 3, 1, 2, 1, 2, 2, 3, 2]
śmiech	1.7	0.45826	[2, 2, 1, 1, 2, 1, 2, 2, 2, 2]
śmiechy	1.7	0.9	[1, 2, 4, 1, 2, 1, 2, 1, 1, 2]
śmiać się	2.2	0.87178	[2, 4, 1, 1, 3, 2, 2, 2, 2, 3]
śmiech	2.3	1.1	[2, 4, 0, 2, 3, 1, 3, 2, 3, 3]
śmiechy	1.9	0.7	[2, 1, 1, 1, 2, 3, 2, 2, 3, 2]
śmiechy	-1.3	1.26886	[-3, -2, 1, -2, -1, -1, 1, -2, -2, -2]
śmiech	2.2	0.6	[1, 2, 2, 3, 3, 2, 3, 2, 2, 2]
śmiech	2.2	0.6	[2, 3, 2, 2, 2, 2, 3, 1, 3, 2]
śmiechy	2.2	0.6	[3, 1, 2, 2, 2, 3, 3, 2, 2, 2]
uruchomiona	0.5	0.80623	[2, 0, 0, 0, 0, 0, 0, 1, 2, 0]
Lawl	1.4	1.42829	[0, 2, 2, 1, 3, -2, 3, 1, 2, 2]
pozew sądowy	-0.9	1.22066	[-2, -2, -1, -3, -1, 1, 0, 1, -1, -1]
procesy sądowe	-0.6	1.68523	[-2, -1, 0, 3, 2, -1, -1, -2, -2, -2]
leniwy	-2.3	0.64031	[-3, -2, -3, -2, -1, -2, -2, -3, -2, -3]
leniwy	-2.7	0.64031	[-2, -2, -3, -4, -3, -3, -2, -2, -3, -3]
leniwy	-1.5	1.36015	[-3, -1, -3, -2, 2, -1, -1, -2, -2, -2]
nieszczelność, przeciekanie, przepuszczać, przeciekać	-1.4	0.66332	[-1, -2, -1, -1, -1, -1, -1, -2, -3, -1]
wyciekły	-1.3	0.78102	[-2, -2, -1, -3, -1, 0, -1, -1, -1, -1]
opuszczać	-0.2	0.9798	[1, -1, -1, 0, 0, -1, 2, -1, 0, -1]
leet	1.3	1.48661	[2, 4, 2, 2, 0, 1, -2, 2, 1, 1]
prawny	0.5	0.80623	[0, 0, 0, 2, 0, 1, 0, 0, 2, 0]
prawnie	0.4	0.8	[1, 0, 0, 0, 1, 0, 2, 1, 0, -1]
łagodny	1.1	1.04403	[1, 3, 1, 2, 1, 1, 2, -1, 0, 1]
ospały	-1.2	0.74833	[-2, -1, -2, -2, 0, -1, -1, -2, 0, -1]
letarg	-1.4	0.91652	[-1, 0, -2, -1, -2, 0, -2, -1, -3, -2]
zadłużenie	-0.8	0.9798	[-1, 2, -1, -1, -1, -1, -1, -1, -2, -1]
odpowiedzialność	-0.8	1.83303	[-2, -3, -1, -1, 3, -3, -1, -1, 2, -1]
liar	-2.3	0.78102	[-1, -2, -3, -3, -2, -2, -3, -1, -3, -3]
liards	-0.4	0.91652	[-2, 0, -1, 0, 0, 1, 0, 0, -2, 0]
kłamcy	-2.4	0.66332	[-3, -2, -2, -3, -2, -1, -3, -3, -2, -3]
oszczerczy	-2.1	1.3	[-3, -1, -1, -2, 1, -3, -3, -3, -3, -3]
libertarianin	0.9	0.9434	[1, 2, 0, 1, 0, 0, 0, 3, 1, 1]
libertarianizm	0.4	0.8	[0, 0, 2, 0, 2, 0, 0, 0, 0, 0]
libertarianisms	0.1	1.13578	[0, 0, 0, 2, 2, 0, -2, 0, -1, 0]
libertarianie	0.1	0.83066	[0, 0, 1, 0, 0, -1, -1, 0, 2, 0]
wolności	2.3	0.78102	[2, 4, 3, 2, 2, 1, 2, 3, 2, 2]
libertinage	0.2	1.53623	[-1, -1, 0, 0, 4, 0, -2, 1, 1, 0]
libertine	-0.9	1.44568	[0, -1, 0, 0, -1, -3, 2, -2, -1, -3]
libertines	0.4	1.35647	[-1, 3, -1, -1, 1, 1, 1, 2, 0, -1]
libertinisms	1.2	1.249	[0, 0, 3, 1, 1, 1, 4, 0, 1, 1]
wolność	2.4	0.91652	[2, 2, 3, 3, 3, 3, 2, 4, 1, 1]
skłamał	-1.6	1.2	[-3, 0, -3, 1, -2, -1, -2, -2, -2, -2]
kłamstwa	-1.8	0.9798	[-1, -1, -1, 0, -2, -3, -3, -2, -3, -2]
ratownik	2.8	0.74833	[3, 3, 4, 2, 3, 1, 3, 3, 3, 3]
beztroski	1.8	0.4	[2, 2, 2, 2, 1, 2, 2, 1, 2, 2]
lubić	1.5	0.67082	[1, 2, 2, 2, 1, 3, 1, 1, 1, 1]
sympatyczny	2.0	0.63246	[1, 3, 2, 2, 2, 3, 2, 1, 2, 2]
lubił	1.8	0.6	[2, 2, 1, 2, 2, 1, 3, 1, 2, 2]
lubi	1.8	0.6	[2, 2, 1, 2, 2, 2, 3, 1, 1, 2]
gust	1.7	0.78102	[3, 1, 2, 1, 1, 2, 3, 1, 2, 1]
ograniczenie	-1.2	0.6	[-2, -1, 0, -1, -1, -2, -1, -2, -1, -1]
ograniczony	-0.9	0.53852	[-1, -1, 0, -2, -1, 0, -1, -1, -1, -1]
spór	-0.8	0.6	[0, -2, -1, 0, -1, -1, -1, -1, 0, -1]
sporny	-0.8	0.9798	[-2, -1, 0, -2, 0, -2, 1, -1, 0, -1]
żywszy	1.7	0.78102	[2, 2, 1, 3, 1, 3, 2, 1, 1, 1]
najżywszy	2.1	0.9434	[2, 1, 2, 3, 1, 1, 2, 4, 3, 2]
utrzymanie	0.8	1.07703	[0, 3, 1, 0, 2, 2, 0, 0, 0, 0]
środki do życia	0.9	1.13578	[0, 0, 0, 3, 2, 2, 0, 2, 0, 0]
żywy	1.8	0.6	[2, 2, 2, 3, 1, 2, 1, 2, 2, 1]
żywość	1.6	0.8	[1, 3, 0, 2, 2, 2, 2, 2, 1, 1]
Żyj długo	1.7	0.78102	[3, 0, 1, 1, 2, 2, 2, 2, 2, 2]
żywy	1.9	0.7	[2, 2, 3, 1, 1, 2, 3, 1, 2, 2]
wściekły	-2.5	0.92195	[-2, -3, -1, -2, -4, -3, -1, -3, -3, -3]
lmao	2.9	0.9434	[3, 4, 3, 1, 2, 4, 3, 3, 2, 4]
brzydzić	-2.2	2.08806	[-1, -4, -3, -2, -4, 2, 1, -3, -4, -4]
nienawidził	-2.1	1.44568	[-4, -3, -3, -3, -1, 1, -1, -1, -3, -3]
nienawidzi	-1.9	1.13578	[-1, -4, -1, -3, -3, -1, -1, -3, -1, -1]
odraza	-2.7	0.78102	[-3, -3, -3, -1, -4, -2, -3, -3, -2, -3]
lobby	0.1	0.53852	[0, 0, 0, 1, 0, 1, 0, -1, 0, 0]
wywieranie nacisku	-0.3	0.45826	[0, -1, 0, 0, 0, 0, 0, -1, -1, 0]
lol	1.8	1.46969	[1, 3, 4, 1, 2, 4, 1, 2, -1, 1]
samotny	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -1]
samotnik	-1.4	0.66332	[-2, -1, -2, -2, 0, -2, -1, -1, -1, -2]
najbardziej samotny	-2.4	0.8	[-3, -1, -2, -4, -2, -2, -3, -3, -2, -2]
samotność	-1.8	0.6	[-2, -2, -1, -3, -2, -2, -1, -2, -1, -2]
samotności	-1.5	1.36015	[-2, -2, -1, -1, 2, -1, -3, -2, -3, -2]
samotny	-1.5	0.5	[-1, -2, -2, -1, -1, -1, -1, -2, -2, -2]
loneness	-1.1	0.83066	[-1, -2, -1, -2, -1, -1, -2, 1, -1, -1]
samotnik	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -1, -2, -2, -1]
samotnicy	-0.9	0.53852	[-1, -1, -2, -1, -1, -1, 0, 0, -1, -1]
samotny	-1.5	0.67082	[-2, -1, -2, -1, -2, -1, -2, 0, -2, -2]
samotnie	-1.3	1.00499	[-2, -2, -2, -2, -1, -2, 0, -2, -1, 1]
samotność	-1.8	0.6	[-2, -2, -1, -3, -1, -2, -2, -2, -1, -2]
samotne	-1.4	0.4899	[-2, -1, -1, -1, -1, -1, -2, -2, -2, -1]
tęsknota	-0.1	0.9434	[0, -1, 0, -1, -1, 0, 2, -1, 1, 0]
tęsknie	0.7	0.45826	[1, 0, 1, 0, 1, 1, 1, 0, 1, 1]
tęsknoty	0.4	1.2	[2, 0, -1, -1, 0, 1, 3, 0, 0, 0]
warsztat tkacki	-0.9	0.53852	[-1, -1, -1, -1, -1, -2, 0, -1, -1, 0]
wyłaniało się	-1.1	1.04403	[-2, -2, -1, -1, -1, -1, 0, -1, -3, 1]
zbliża się	-0.5	1.5	[-2, -1, -1, 0, -2, -2, 3, -1, 0, 1]
krosna	-0.6	1.0198	[-1, -2, -1, -1, 0, 0, 1, -2, 1, -1]
luźny	-1.3	1.18743	[-2, -1, 0, -2, 0, -1, 0, -2, -4, -1]
traci	-0.6	0.91652	[0, -1, 0, -1, 0, 0, 0, 0, -3, -1]
stracić	-1.7	0.45826	[-1, -2, -1, -2, -1, -2, -2, -2, -2, -2]
przegrany	-2.4	0.66332	[-3, -2, -2, -2, -2, -3, -3, -1, -3, -3]
przegrani	-2.4	0.8	[-3, -1, -2, -2, -4, -2, -3, -3, -2, -2]
przegrywa	-1.3	1.00499	[0, -1, -1, -1, -1, -4, -1, -1, -2, -1]
przegrywający	-1.6	0.8	[-1, -1, -1, -2, -1, -2, -3, -3, -1, -1]
utrata	-1.3	0.45826	[-1, -2, -1, -1, -1, -2, -2, -1, -1, -1]
straty	-1.7	0.9	[-2, -1, -2, -3, 0, -1, -3, -1, -2, -2]
stratny	-1.2	0.87178	[-2, -2, -1, -2, 0, 0, 0, -1, -2, -2]
Stracony	-1.3	0.45826	[-1, -1, -2, -1, -1, -2, -2, -1, -1, -1]
wesz	-1.6	1.2	[-1, -1, -3, -4, 0, -3, -1, -1, -1, -1]
głośno	-1.0	0.7746	[-1, -1, -1, -1, 0, 0, -2, 0, -2, -2]
wszy	-1.3	0.78102	[-2, -1, -2, -1, -1, 0, -2, 0, -2, -2]
wszy	0.1	1.3	[-2, -2, 1, 0, 0, 0, 0, 2, 2, 0]
wszy	-0.6	0.66332	[0, 0, 0, -2, 0, -1, 0, -1, -1, -1]
kiepski	-2.2	0.4	[-2, -3, -2, -2, -3, -2, -2, -2, -2, -2]
najgorszy	-2.6	0.8	[-4, -2, -3, -3, -1, -2, -3, -3, -2, -3]
kiepsko	-1.2	0.9798	[-1, -1, -2, -2, -2, -2, 0, -1, 1, -2]
zawszenie	-1.7	0.64031	[-2, -2, -1, -1, -2, -2, -3, -2, -1, -1]
wabik	-1.1	0.9434	[-3, 0, 0, 0, -1, -2, -1, -2, -1, -1]
parszywy	-2.5	0.67082	[-2, -4, -2, -3, -2, -3, -2, -2, -3, -2]
sympatyczny	3.0	0.63246	[3, 3, 3, 4, 3, 2, 3, 3, 2, 4]
miłość	3.2	0.4	[3, 3, 3, 3, 3, 3, 3, 4, 4, 3]
kochany	2.9	0.7	[3, 3, 4, 2, 2, 4, 3, 2, 3, 3]
piękności	2.2	0.74833	[3, 3, 3, 1, 2, 2, 3, 2, 1, 2]
śliczny	2.8	0.6	[2, 3, 3, 3, 2, 3, 4, 3, 2, 3]
kochanek	2.8	0.87178	[3, 1, 2, 3, 4, 3, 2, 3, 4, 3]
kochanie	2.8	0.74833	[3, 2, 4, 3, 3, 2, 3, 2, 2, 4]
zakochani	2.4	1.11355	[2, 3, 2, 4, 4, 1, 1, 3, 3, 1]
kocha	2.7	0.9	[3, 3, 3, 2, 2, 4, 4, 2, 1, 3]
kochający	2.9	0.53852	[3, 2, 3, 3, 3, 2, 4, 3, 3, 3]
